"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene"
"ENSG00000259207",434.826994643346,2.22906199590353,0.384958375245307,5.79039745396656,7.02200595008544e-09,1.51378922240535e-08,"ENSG00000259207"
"ENSG00000197822",647.946845117561,2.22824011720733,0.220652591756284,10.0984089943003,5.61456633319735e-24,2.71293794236961e-23,"ENSG00000197822"
"ENSG00000196358",104.0613894071,2.22698225444731,0.317265550141213,7.01930056211931,2.22981650006657e-12,5.90193051618421e-12,"ENSG00000196358"
"ENSG00000102096",1321.47829955372,2.22645061234643,0.21038121261307,10.5829345914138,3.57579802665835e-26,1.90146204613561e-25,"ENSG00000102096"
"ENSG00000162039",43.0675163946088,2.22541306705099,0.460623310303784,4.8313079630801,1.35639008234108e-06,2.51842084185284e-06,"ENSG00000162039"
"ENSG00000099814",4073.39744415548,2.22103205918054,0.192300993436593,11.5497690338915,7.40190845880926e-31,4.81913424801802e-30,"ENSG00000099814"
"ENSG00000089723",156.792907651805,2.22016612453244,0.208043903853846,10.6716230728497,1.38191108764822e-26,7.48126694892232e-26,"ENSG00000089723"
"ENSG00000171792",1579.90593010084,2.2197322521067,0.149329025143033,14.8647073131333,5.58584746052896e-50,7.38867972841467e-49,"ENSG00000171792"
"ENSG00000142627",2199.9072777132,2.21710264753883,0.227641437424545,9.73945109740279,2.04656809001361e-22,9.13017855334063e-22,"ENSG00000142627"
"ENSG00000114631",1949.00240427052,2.21519586774787,0.244600410711439,9.05638654205364,1.34843576239373e-19,5.26277867137341e-19,"ENSG00000114631"
"ENSG00000139973",23.1186387507542,2.21188176644324,0.492679182844345,4.48949710778028,7.13915166744665e-06,1.259248298893e-05,"ENSG00000139973"
"ENSG00000139219",560.599682347971,2.21009599769334,0.660591333988639,3.34563274445158,0.000820950523946363,0.00122840758546386,"ENSG00000139219"
"ENSG00000011347",604.086859073411,2.20752052365048,0.321405803451211,6.86832813828013,6.49586675565785e-12,1.67793153803998e-11,"ENSG00000011347"
"ENSG00000124743",64.0568932691448,2.20666891545162,0.28971678207308,7.61664167212444,2.60360800242899e-14,7.68446817079868e-14,"ENSG00000124743"
"ENSG00000137285",546.809021256362,2.19874057238161,0.550754157176428,3.99223599809755,6.54531842064923e-05,0.000107606255091626,"ENSG00000137285"
"ENSG00000055163",1784.28728907033,2.18365188571476,0.1720078476526,12.6950712744515,6.2972594237958e-37,5.18715095142246e-36,"ENSG00000055163"
"ENSG00000065600",376.262385825308,2.18296503978086,0.17275250247942,12.6363728944588,1.33051379717063e-36,1.08638094148608e-35,"ENSG00000065600"
"ENSG00000277224",69.7006926856146,2.17906025812722,0.474386342519165,4.59342958010892,4.36020198926279e-06,7.81321812774534e-06,"ENSG00000277224"
"ENSG00000242715",42.3700754944629,2.17644556027096,0.349933523631405,6.21959719001793,4.98432805930698e-10,1.15768567874422e-09,"ENSG00000242715"
"ENSG00000175356",192.120713400735,2.17471918289917,0.349457117967888,6.22313603324289,4.8731450145265e-10,1.13219307399852e-09,"ENSG00000175356"
"ENSG00000180900",9716.92639646588,2.16860286474285,0.166153005741566,13.0518425174679,6.20288755469205e-39,5.52206585281138e-38,"ENSG00000180900"
"ENSG00000162433",1820.43263704224,2.16817147333885,0.271552009950862,7.98436908543297,1.41242829197425e-15,4.47583834667744e-15,"ENSG00000162433"
"ENSG00000136295",5765.04147208063,2.16668929221228,0.187192383958416,11.5746658405376,5.53866421913895e-31,3.62836224310329e-30,"ENSG00000136295"
"ENSG00000183850",70.2888863655242,2.16608925525265,0.289421909580561,7.48419239715408,7.19884305891386e-14,2.07343922834585e-13,"ENSG00000183850"
"ENSG00000187889",118.602164644766,2.16456196182348,0.558249901845164,3.87740679338954,0.000105575753090562,0.000170617382285328,"ENSG00000187889"
"ENSG00000162931",571.856970294493,2.16411649533619,0.266836945055426,8.11025810120359,5.05123516718391e-16,1.63662493996142e-15,"ENSG00000162931"
"ENSG00000165985",23.3114756701044,2.16228726933365,0.322390462015431,6.70704479225616,1.98605315078085e-11,4.99281306023827e-11,"ENSG00000165985"
"ENSG00000129925",3362.8073767939,2.14851511432735,0.170257125815234,12.6192375446239,1.65415033881227e-36,1.3450987872934e-35,"ENSG00000129925"
"ENSG00000169710",10917.4470623402,2.14074507872839,0.209394014457718,10.2235256546011,1.55577247588713e-24,7.72919452574538e-24,"ENSG00000169710"
"ENSG00000183763",404.167578209622,2.14020491499934,0.1642636914613,13.0290808392283,8.36087617688723e-39,7.4058140377082e-38,"ENSG00000183763"
"ENSG00000146143",722.43319124752,2.13619118587354,0.136258702675912,15.6774660548062,2.1568856670071e-55,3.31425422966154e-54,"ENSG00000146143"
"ENSG00000124678",58.8052060240089,2.13290759419949,0.370184631792946,5.7617399832862,8.32511838016089e-09,1.78573789254451e-08,"ENSG00000124678"
"ENSG00000125257",1877.1992453901,2.12777788767492,0.21290210303133,9.99416096590553,1.61650335476804e-23,7.60710280172934e-23,"ENSG00000125257"
"ENSG00000114812",170.937427681907,2.12649713673821,0.33154673670351,6.41386839720235,1.41872692025782e-10,3.40790744631543e-10,"ENSG00000114812"
"ENSG00000074800",47747.2514979788,2.12338189175107,0.179893996923285,11.8035172271845,3.7433146459049e-32,2.5822526455649e-31,"ENSG00000074800"
"ENSG00000273274",61.986713699871,2.12257271685263,0.348918289780979,6.08329451054286,1.17737788485578e-09,2.67399043730374e-09,"ENSG00000273274"
"ENSG00000144821",22.4406090719732,2.1189038747238,0.390082451187563,5.43193847422009,5.57451442511873e-08,1.13528698319104e-07,"ENSG00000144821"
"ENSG00000111432",743.091946929438,2.11638779027245,0.491319624721203,4.30755802085737,1.65066804701215e-05,2.83530504385066e-05,"ENSG00000111432"
"ENSG00000102144",17805.1974691078,2.11427035913224,0.162671299278379,12.9971935339011,1.2691587591623e-38,1.1148509675807e-37,"ENSG00000102144"
"ENSG00000181773",74.9822216755299,2.10936242788978,0.328887536207706,6.41362835518834,1.42096369335242e-10,3.41276391353956e-10,"ENSG00000181773"
"ENSG00000116701",321.69676523074,2.10622851022728,0.304751938966241,6.91128830015612,4.80271857543488e-12,1.24850232472777e-11,"ENSG00000116701"
"ENSG00000146918",1002.37213387903,2.10541217612516,0.158020424066562,13.3236712188439,1.68608082760117e-40,1.58643514976368e-39,"ENSG00000146918"
"ENSG00000181291",64.2169532399559,2.10330110508863,0.369242117888505,5.69626541283065,1.22460190914001e-08,2.60215610492361e-08,"ENSG00000181291"
"ENSG00000179051",7598.46577363181,2.1032702552194,0.127741564965231,16.4650421794338,6.5417032157912e-61,1.18806012750862e-59,"ENSG00000179051"
"ENSG00000214654",80.5320047208089,2.10310102413865,0.216721688171104,9.70415578563706,2.89462582834252e-22,1.2827022828945e-21,"ENSG00000214654"
"ENSG00000076248",2662.0567811502,2.10273168419676,0.147003310537038,14.3039750364464,2.06660127233973e-46,2.44252881577428e-45,"ENSG00000076248"
"ENSG00000265763",75.443852637756,2.10048692089109,0.375169225075995,5.59877191543525,2.15875594697903e-08,4.52057165519764e-08,"ENSG00000265763"
"ENSG00000162739",81.4161369114147,2.09833757009502,0.406197092610749,5.16581139615841,2.39398098487397e-07,4.66539719741001e-07,"ENSG00000162739"
"ENSG00000178295",553.16055465907,2.09072826724704,0.188334037708596,11.1011705195954,1.23811629868876e-28,7.3993298226983e-28,"ENSG00000178295"
"ENSG00000132623",572.012109089616,2.08853349046891,0.163484729668008,12.7750982902816,2.25862202258893e-37,1.89588087596796e-36,"ENSG00000132623"
"ENSG00000115165",186.408163187058,2.08785412075537,0.328600915583624,6.35376842163435,2.10103064036764e-10,4.99321146197868e-10,"ENSG00000115165"
"ENSG00000175463",295.506857707627,2.08635148961144,0.244355783222965,8.53817111301075,1.36362886541598e-17,4.83252533617947e-17,"ENSG00000175463"
"ENSG00000110693",470.250960245629,2.08404929184528,0.30842759361753,6.75701310444238,1.40865454541725e-11,3.56896625688876e-11,"ENSG00000110693"
"ENSG00000100368",228.031319210473,2.07736964208471,0.332064427177141,6.25592346564882,3.95170517030008e-10,9.23655075367004e-10,"ENSG00000100368"
"ENSG00000185736",66.5679378886371,2.07620592385997,0.443513570227863,4.68126809015851,2.85105800970951e-06,5.17789974692438e-06,"ENSG00000185736"
"ENSG00000122778",808.920081773644,2.07554110015515,0.245650961791246,8.44914705409922,2.93438676843156e-17,1.01942484515899e-16,"ENSG00000122778"
"ENSG00000165097",1460.09369807412,2.07302395531805,0.12946192007354,16.0126155563002,1.04330212664366e-57,1.72503486002238e-56,"ENSG00000165097"
"ENSG00000177076",168.824082074184,2.07297893030305,0.250612817280141,8.27163970622389,1.32129081191302e-16,4.42278554565485e-16,"ENSG00000177076"
"ENSG00000156509",43.1544537057183,2.07204912086742,0.272266378801159,7.61037455300594,2.73302724298181e-14,8.05147391014297e-14,"ENSG00000156509"
"ENSG00000160180",398.17980528392,2.06998843943491,0.5473398454247,3.78190708522003,0.000155631456100228,0.000247702607307623,"ENSG00000160180"
"ENSG00000172239",3074.48088598282,2.0694047331348,0.10870475185736,19.0369298285159,8.43281968935849e-81,2.50194667157359e-79,"ENSG00000172239"
"ENSG00000133119",1090.90663737427,2.06750284414952,0.171451195518845,12.0588418056395,1.742155749056e-33,1.26270494085689e-32,"ENSG00000133119"
"ENSG00000110448",101.384286835172,2.06735707367908,0.327084081275566,6.32056768283182,2.60604156027401e-10,6.16202855448076e-10,"ENSG00000110448"
"ENSG00000091831",4106.11850016792,2.06713656376796,0.257147878623225,8.03870743494151,9.07910616213515e-16,2.90198655077671e-15,"ENSG00000091831"
"ENSG00000198554",438.251125717996,2.06558182218908,0.155827663352984,13.2555528186936,4.19017768618176e-40,3.89863367015024e-39,"ENSG00000198554"
"ENSG00000187605",1487.27456637546,2.06333742657591,0.167285457026941,12.3342307409521,5.92520933374033e-35,4.55893590666313e-34,"ENSG00000187605"
"ENSG00000175352",136.058969164104,2.0631219956892,0.228038050208346,9.0472708120607,1.46586147702175e-19,5.71264896262369e-19,"ENSG00000175352"
"ENSG00000142959",124.844824375877,2.06073494378383,0.263587616228433,7.81802640529946,5.36579371103345e-15,1.64328079442859e-14,"ENSG00000142959"
"ENSG00000162512",5656.40569501271,2.06056855867363,0.243929761173095,8.44738480767596,2.97900555914767e-17,1.03447287771496e-16,"ENSG00000162512"
"ENSG00000157870",1738.80479940263,2.05888657562296,0.170960062023639,12.0430850998303,2.10917496311572e-33,1.52384771003804e-32,"ENSG00000157870"
"ENSG00000166446",270.501849042287,2.0572887292449,0.253443885615579,8.11733423455071,4.76535037955185e-16,1.54620618509048e-15,"ENSG00000166446"
"ENSG00000116830",1047.97981060844,2.05704713211391,0.151607967484742,13.5681993911101,6.18221322319332e-42,6.15622775983359e-41,"ENSG00000116830"
"ENSG00000140678",574.074918289229,2.05612008560743,0.305360160328726,6.73342613978843,1.65713800370484e-11,4.18316659236752e-11,"ENSG00000140678"
"ENSG00000170681",51.0395490166406,2.0554760752727,0.272092101366505,7.55433937607763,4.20991146054581e-14,1.22770392454976e-13,"ENSG00000170681"
"ENSG00000005844",377.717807621549,2.05525064800144,0.333845621752814,6.15629055492957,7.4468546180727e-10,1.71310033844446e-09,"ENSG00000005844"
"ENSG00000115159",2921.1738220488,2.05367629181073,0.150816236426101,13.6170769174248,3.17003881029446e-42,3.19479530386057e-41,"ENSG00000115159"
"ENSG00000173402",10664.3362134791,2.05252677261625,0.138498615417152,14.8198360426502,1.09050295825709e-49,1.43054160796817e-48,"ENSG00000173402"
"ENSG00000172322",54.7759708210493,2.05056434446292,0.430193223721609,4.76661237646527,1.87349253814482e-06,3.44348622718536e-06,"ENSG00000172322"
"ENSG00000140848",2474.51803195537,2.04566245603552,0.183325865096644,11.158613406554,6.49973939489112e-29,3.93479646892093e-28,"ENSG00000140848"
"ENSG00000137310",1143.75862116584,2.0439823367822,0.180997279831342,11.2928898085476,1.42280414256785e-29,8.84266646631927e-29,"ENSG00000137310"
"ENSG00000081923",1318.48635267403,2.04184909124142,0.290504964948938,7.02862029087977,2.08585755201404e-12,5.53289052859607e-12,"ENSG00000081923"
"ENSG00000160886",108.878689305617,2.03769245918673,0.513577827295859,3.96764102904479,7.2587558473883e-05,0.00011889199418594,"ENSG00000160886"
"ENSG00000100479",267.314933026751,2.0367870479569,0.180485505637415,11.2850449722466,1.5556200073537e-29,9.66432734901182e-29,"ENSG00000100479"
"ENSG00000166265",979.470472231105,2.03441760401736,0.381884413672657,5.32731248298922,9.96765969759465e-08,1.99466291452244e-07,"ENSG00000166265"
"ENSG00000167077",89.6080496924163,2.03415880361865,0.287051237125795,7.08639622663327,1.37649345619225e-12,3.68698626900769e-12,"ENSG00000167077"
"ENSG00000137825",47.0133907291307,2.03405718110094,0.297326871282849,6.84114816910015,7.85609468396339e-12,2.01910283223042e-11,"ENSG00000137825"
"ENSG00000011198",727.969585791102,2.03363142477743,0.164866943745452,12.3349858896958,5.86992061925999e-35,4.51858632344878e-34,"ENSG00000011198"
"ENSG00000165506",823.073258304709,2.03362162372937,0.128222771172009,15.8600660798487,1.19767804194894e-56,1.9241643279206e-55,"ENSG00000165506"
"ENSG00000121653",2131.43063720226,2.03302249004988,0.239949035072001,8.47272625805655,2.39715454439846e-17,8.37000309794032e-17,"ENSG00000121653"
"ENSG00000204264",3521.5788436222,2.03247817619229,0.206934136589797,9.82186027731732,9.06549446909672e-23,4.11721298163011e-22,"ENSG00000204264"
"ENSG00000141526",1828.12319060935,2.03230084059974,0.24695989073696,8.22927494231997,1.88350014259754e-16,6.24802461096148e-16,"ENSG00000141526"
"ENSG00000172201",7757.86327780749,2.0201166187353,0.325651227240713,6.20331339099203,5.5286587975055e-10,1.28130239586516e-09,"ENSG00000172201"
"ENSG00000020256",1269.09661378709,2.01923324562486,0.111596659533446,18.0940294634866,3.55144960067723e-73,8.73986969171314e-72,"ENSG00000020256"
"ENSG00000160410",4433.42388385849,2.01825900825721,0.187972408214603,10.7369960699393,6.82283260313151e-27,3.74477254182249e-26,"ENSG00000160410"
"ENSG00000145604",1375.89109057904,2.01491005491767,0.1654438558952,12.1788146438875,4.03097715494499e-34,2.99268944716753e-33,"ENSG00000145604"
"ENSG00000129667",2384.07617330142,2.01086103367788,0.157527933173252,12.7651077061127,2.56795206692582e-37,2.14532121885861e-36,"ENSG00000129667"
"ENSG00000166750",2165.75329969994,2.00967402495188,0.190903130179586,10.5271926293788,6.47364030912477e-26,3.40590297072381e-25,"ENSG00000166750"
"ENSG00000099769",97.1523139124425,2.00937910079587,0.364239033358453,5.5166495536419,3.45523465682846e-08,7.14126819112476e-08,"ENSG00000099769"
"ENSG00000115806",6294.86181581331,2.00841876550554,0.109074256879376,18.4133160561124,1.02735182856004e-75,2.66022113780318e-74,"ENSG00000115806"
"ENSG00000114529",72.1046442329302,2.00488104992723,0.338274453213953,5.92678823623484,3.08916925311712e-09,6.8074945931873e-09,"ENSG00000114529"
"ENSG00000186792",270.087706649862,2.00485917787915,0.196656504839099,10.194725974203,2.09334030819267e-24,1.03512743650911e-23,"ENSG00000186792"
"ENSG00000163975",975.701965324973,2.00395642689808,0.245452766239409,8.16432610477676,3.23234601282704e-16,1.05853163320824e-15,"ENSG00000163975"
"ENSG00000161267",1628.83974550566,2.0036268338174,0.217983381765199,9.19164946241457,3.86862951679827e-20,1.55420795545783e-19,"ENSG00000161267"
"ENSG00000186907",119.980901271514,2.00348048063457,0.319390238410119,6.27282940958881,3.54545297133147e-10,8.31269941121779e-10,"ENSG00000186907"
"ENSG00000137860",64.0635190423806,2.00341983467056,0.481173624923762,4.16361107695374,3.13253524076369e-05,5.26835472310256e-05,"ENSG00000137860"
"ENSG00000158683",58.9464693459879,2.0018073125682,0.311139508912559,6.4337933795826,1.24458018625672e-10,2.99957808934906e-10,"ENSG00000158683"
"ENSG00000169379",921.242642671609,2.00018804129994,0.172441239841774,11.5992441433108,4.15733791630751e-31,2.74042461567895e-30,"ENSG00000169379"
