,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene
ENSG00000138207,170.764006632013,2.00799093763053,0.426692286999579,4.70594617903771,2.52691183622044e-06,0.000646930186714952,ENSG00000138207
ENSG00000100170,155.700499,1.99022989126471,0.628147166869946,3.16841338500659,0.00153273412244858,0.0519563705946555,ENSG00000100170
ENSG00000124205,115.188942375901,1.98930467039501,0.729951985820144,2.72525413868134,0.00642520097127259,0.119843965942432,ENSG00000124205
ENSG00000186847,374.299874231145,1.97865330245168,0.530838133545849,3.72741364535142,0.000193454812511601,0.0125848698319535,ENSG00000186847
ENSG00000205420,1235.22794660335,1.93762907415494,0.582478707884102,3.32652343841635,0.000879366240188628,0.0364187989872619,ENSG00000205420
ENSG00000185479,52.3214395351596,1.92203189044426,0.547765355756476,3.50885989821297,0.000450031899646543,0.023117658068251,ENSG00000185479
ENSG00000175793,636.046257852424,1.91908865637525,0.459592121478528,4.17563436510064,2.97156790896913e-05,0.00380384656605379,ENSG00000175793
ENSG00000078549,577.257120729266,1.88886011162313,0.453573114090302,4.1644005187818,3.1217170043789e-05,0.00390165464649655,ENSG00000078549
ENSG00000101115,127.517558776465,1.88613048046912,0.314969746272166,5.98829094791633,2.1205747414352e-09,2.68919017375403e-06,ENSG00000101115
ENSG00000124731,111.087580701107,1.88015277555397,0.379564901702309,4.95344213103393,7.2912048893105e-07,0.000275555464781013,ENSG00000124731
ENSG00000115009,86.944065754879,1.8723814940685,0.68798491518665,2.72154440124683,0.00649776555068235,0.12029409600978,ENSG00000115009
ENSG00000143546,604.9741228,1.86503092581127,0.496476633862342,3.75653313490758,0.000172283469578303,0.0121002456310461,ENSG00000143546
ENSG00000029534,98.1276629192744,1.8454522290125,0.385074252848044,4.79245811778732,1.64750172350136e-06,0.000475468997402493,ENSG00000029534
ENSG00000164687,317.869512495871,1.82731109734002,0.375444238237199,4.86706389721064,1.13268415806308e-06,0.000408615810021258,ENSG00000164687
ENSG00000137699,1542.2026778198,1.81937012576402,0.480827684609797,3.78382980846971,0.000154433446307575,0.0112445967579823,ENSG00000137699
ENSG00000078898,10.1117143021601,1.78928962053344,0.685882594431498,2.6087403807302,0.0090876159714184,0.145564164377017,ENSG00000078898
ENSG00000168447,76.4321459900266,1.78047160829033,0.521302322615775,3.41543003176417,0.000636813875055995,0.0293841472057087,ENSG00000168447
ENSG00000166535,242.956302762278,1.77589222731661,0.506806874482422,3.50408077856134,0.000458186350661135,0.0233102305898853,ENSG00000166535
ENSG00000133710,190.920512423998,1.7693613124197,0.462975095697149,3.82172028012735,0.000132523961521561,0.0102732990858432,ENSG00000133710
ENSG00000159387,48.3472660279846,1.76809097365205,0.473993055291674,3.73020438572469,0.000191324504226529,0.01250422607958,ENSG00000159387
ENSG00000139269,19.0425996184646,1.76680299470807,0.432337997834923,4.08662436231821,4.3769491630427e-05,0.00482467458784561,ENSG00000139269
ENSG00000167653,75.6131451445942,1.76239425046062,0.47248302395801,3.73006893601588,0.000191427388479678,0.01250422607958,ENSG00000167653
ENSG00000125618,3352.70461617122,1.76127904852706,0.314460780039277,5.60094981735741,2.13180451253496e-08,1.69190665137337e-05,ENSG00000125618
ENSG00000188505,129.117773948476,1.75405154650745,0.507551324671616,3.4559097006442,0.000548439017039356,0.0264600988372818,ENSG00000188505
ENSG00000136689,382.033049990281,1.75051486394665,0.408153680866809,4.2888621271993,1.79590805250513e-05,0.00264611210258568,ENSG00000136689
ENSG00000188322,702.036702023662,1.74971521338434,0.275973150785786,6.34016464428632,2.29519749949285e-10,4.04796332327222e-07,ENSG00000188322
ENSG00000168925,23.4448439832583,1.74153525148413,0.553668004017585,3.14545041224527,0.00165831304679332,0.0548383395661465,ENSG00000168925
ENSG00000140519,139.799728933991,1.7251689707684,0.53427175646365,3.22901023663933,0.00124219448310331,0.0452736008595799,ENSG00000140519
ENSG00000086696,8.01931509804122,1.71367935523254,0.483804364242297,3.5420915599147,0.000396967659046854,0.0212214394402189,ENSG00000086696
ENSG00000132164,51.9665141789146,1.71214616509686,0.552210001322307,3.10053450860543,0.0019317170325276,0.0601979228462112,ENSG00000132164
ENSG00000181778,19.3312837694416,1.69403573191801,0.546467876643175,3.09997312618645,0.0019353820175232,0.0601979228462112,ENSG00000181778
ENSG00000170426,12.0106331380756,1.66466244564385,0.423536411029258,3.93038804290397,8.48088771290492e-05,0.00756276014982808,ENSG00000170426
ENSG00000170465,15.8010466563682,1.63557502460007,0.601024976611145,2.72130957655403,0.00650238356809623,0.12029409600978,ENSG00000170465
ENSG00000144119,13.0995843658794,1.63139872975464,0.572403103250034,2.85008715098111,0.00437072512186758,0.0985287181496069,ENSG00000144119
ENSG00000243955,780.449502949685,1.62299134922372,0.541203808361555,2.99885426552555,0.00270996897723045,0.0747264041253029,ENSG00000243955
ENSG00000178372,78.9521452265294,1.61624882697311,0.623954254325005,2.59033224915114,0.00958833403232568,0.14994642965035,ENSG00000178372
ENSG00000174876,25.6014936092015,1.61358344853691,0.449722525987569,3.58795336078297,0.000333283887838738,0.0188263884400864,ENSG00000174876
ENSG00000142273,194.579602642965,1.61210461838908,0.579745467354504,2.78071103469844,0.00542399932332579,0.108841768420933,ENSG00000142273
ENSG00000167759,183.867979023007,1.60244241160599,0.512872081472459,3.12444851161593,0.00178138695256071,0.0574714534512118,ENSG00000167759
ENSG00000019169,293.800568074874,1.58151810174734,0.435819365707785,3.62883851932302,0.00028469924762542,0.0167371524354011,ENSG00000019169
ENSG00000187583,83.5736235757412,1.57209499696744,0.408522190388924,3.84824872174204,0.000118965237476354,0.00963436333909272,ENSG00000187583
ENSG00000160339,11.0496589804928,1.57051117635911,0.525102176721664,2.99086777008654,0.00278185924465075,0.0753523068094564,ENSG00000160339
ENSG00000137440,61.2699153627424,1.56483279392661,0.572294354089117,2.7343145756125,0.00625102919692176,0.118122126717546,ENSG00000137440
ENSG00000141579,100.908673533894,1.55635054018537,0.421982500828576,3.68818739433372,0.000225857289274711,0.0138418252998358,ENSG00000141579
ENSG00000185467,15.5520625673304,1.54650192874543,0.697058414884282,2.21861166255652,0.0265131554310435,0.243472380085405,ENSG00000185467
ENSG00000131746,117.235972063872,1.54196712058531,0.546569681960552,2.82117206913903,0.00478485302093388,0.102773981057217,ENSG00000131746
ENSG00000147689,273.766882904081,1.53817446201796,0.596724966657053,2.57769416056957,0.00994619864690671,0.153520355339876,ENSG00000147689
ENSG00000153093,57.4212669031391,1.5135968911032,0.335271386084964,4.51454240929353,6.34536239459545e-06,0.00124345621122911,ENSG00000153093
ENSG00000167880,828.458731049313,1.50956980342312,0.367077777428256,4.11239768857477,3.91571018489488e-05,0.00443957626891689,ENSG00000167880
ENSG00000143217,275.819697117021,1.49901464676503,0.467098905500534,3.20920179669167,0.00133104037536742,0.0475465377176933,ENSG00000143217
ENSG00000007350,121.951148936288,1.49675089543807,0.665801823806999,2.24804264860642,0.0245734705399838,0.235180740898751,ENSG00000007350
ENSG00000170743,16.5369645676812,1.49277665366783,0.51278029473258,2.91114278181522,0.00360109415902268,0.0884832315575342,ENSG00000170743
ENSG00000044524,151.30416392884,1.49111208530972,0.323762743323382,4.60557033216252,4.11336928508231e-06,0.000894404255645363,ENSG00000044524
ENSG00000117394,6592.05001845945,1.47604488828702,0.261080092262134,5.65360949392118,1.57112945259322e-08,1.46697281182424e-05,ENSG00000117394
ENSG00000114805,114.691364138362,1.47478367266095,0.344340553842053,4.28292182319433,1.84454993548228e-05,0.00266168555690093,ENSG00000114805
ENSG00000140379,81.6919456723044,1.47102190895317,0.381325675880876,3.85765240054988,0.000114481298477503,0.00931877769606877,ENSG00000140379
ENSG00000127863,826.471318651294,1.46444139527663,0.294729696681764,4.96876090792396,6.73820912523092e-07,0.000263122468424668,ENSG00000127863
ENSG00000177602,69.1779417506284,1.45295012239104,0.252940150268298,5.74424471895772,9.23321749626966e-09,9.15992883239302e-06,ENSG00000177602
ENSG00000108001,213.854727543642,1.43440211783371,0.365259306095275,3.92707891050847,8.59837773032444e-05,0.00762469551471731,ENSG00000108001
ENSG00000168913,71.6536418258024,1.41843262291342,0.327225226433464,4.33472882996641,1.45939908942406e-05,0.00222740786023348,ENSG00000168913
ENSG00000185303,13.741193069521,1.41195366083711,0.492667986400125,2.86593344770403,0.00415781644738377,0.0963460152836827,ENSG00000185303
ENSG00000151948,38.9894277980072,1.41068426131698,0.379645884199488,3.71578968725425,0.000202570028558931,0.0130707075744549,ENSG00000151948
ENSG00000136872,15.5071724213197,1.40744265990732,0.335953158709147,4.18940147881096,2.79691179805237e-05,0.00368046229627687,ENSG00000136872
ENSG00000102935,1112.05508081871,1.40117351185024,0.313537903650249,4.46891267542964,7.86182159419716e-06,0.00144684391030655,ENSG00000102935
ENSG00000174502,86.9779112139439,1.40051866777919,0.55884606915527,2.50609021889724,0.012207446710207,0.168159179140465,ENSG00000174502
ENSG00000081277,146.670699879084,1.38950751804736,0.502841082774122,2.76331343171404,0.00572177926004543,0.112310676373807,ENSG00000081277
ENSG00000142515,9.41537140240566,1.38276964667048,0.567454125486608,2.43679547749294,0.0148180577163789,0.182854068390037,ENSG00000142515
ENSG00000088386,49.6206732083127,1.3621265089844,0.575109763908755,2.3684635429012,0.0178621406981271,0.200655172895521,ENSG00000088386
ENSG00000157765,3344.90070683506,1.35643120329781,0.571817644555372,2.37213946826095,0.0176854135844232,0.199233903353833,ENSG00000157765
ENSG00000110436,62.9824711792475,1.35543974521219,0.474516673278484,2.85646389587814,0.0042838872201477,0.0975456066921435,ENSG00000110436
ENSG00000275385,47.8987235061471,1.33767011920433,0.689951690766027,1.93878808778505,0.0525271472220969,0.323541385750231,ENSG00000275385
ENSG00000163251,1285.75812785611,1.33560999565855,0.262372283007824,5.09051482247734,3.57092655388496e-07,0.000171761567241867,ENSG00000163251
ENSG00000184012,95.9369908766609,1.33177694613721,0.511951683890867,2.60137233266939,0.00928516178520915,0.147383373016625,ENSG00000184012
ENSG00000136931,889.677023738147,1.31839546706927,0.472555024455247,2.78993005859813,0.00527194288624873,0.107674065376145,ENSG00000136931
ENSG00000128709,794.47837194077,1.31590087535058,0.294673165475015,4.46562846409628,7.98340507296588e-06,0.00144684391030655,ENSG00000128709
ENSG00000138755,362.884835845091,1.31307578900241,0.60979785951132,2.15329681552947,0.0312953589082545,0.261147074612385,ENSG00000138755
ENSG00000108839,132.419689599797,1.2893216900305,0.235470602784565,5.47551021139616,4.36252803073062e-08,2.88526697632446e-05,ENSG00000108839
ENSG00000092853,115.074957054425,1.28472932993119,0.398933450614079,3.22041014097365,0.0012800731591611,0.0461786392167366,ENSG00000092853
ENSG00000139055,538.214524124056,1.27403556897706,0.492523720026549,2.5867496674239,0.00968859520638489,0.151067850403681,ENSG00000139055
ENSG00000189186,10.3349781258384,1.27238125592179,0.695093557560763,1.83051798147412,0.0671725204635686,0.360418293432217,ENSG00000189186
ENSG00000204936,36.2887339740641,1.2607462652709,0.517137897117877,2.43793052548907,0.0147716126647515,0.182854068390037,ENSG00000204936
ENSG00000166920,84.4169916556419,1.23981890610077,0.400838705291036,3.09306184691065,0.00198102845215062,0.0608751624685639,ENSG00000166920
ENSG00000007968,129.236025596215,1.23977253432273,0.428067142116932,2.89621045939581,0.00377699002703389,0.0902894016552846,ENSG00000007968
ENSG00000177294,36.998643524017,1.2354745402437,0.324479385873348,3.80755941373095,0.000140345027366704,0.010557803883373,ENSG00000177294
ENSG00000159958,65.1269424711134,1.23304814105953,0.284146834999918,4.3394751909163,1.42823388859134e-05,0.00220100548675828,ENSG00000159958
ENSG00000189001,31.8376522813109,1.2264763608668,0.42598038131914,2.87918508610362,0.00398704265806948,0.0936928020418697,ENSG00000189001
ENSG00000138759,590.337565824098,1.21041789708944,0.307302399982891,3.93884947581546,8.18732729976764e-05,0.00734222860052044,ENSG00000138759
ENSG00000157335,36.1470737726714,1.2034377814252,0.445071857269217,2.70391794441691,0.00685272091141171,0.123700480618758,ENSG00000157335
ENSG00000169607,113.378446577301,1.18926055970354,0.450773620740827,2.63826565039242,0.00833312746600101,0.137926728120786,ENSG00000169607
ENSG00000134755,1217.17305077064,1.17984044892596,0.369057245550245,3.1969036325703,0.00138911326411473,0.0488900107345744,ENSG00000134755
ENSG00000001626,221.419244514558,1.17960751620405,0.449927077558539,2.62177489428956,0.00874731864057368,0.142260439325641,ENSG00000001626
ENSG00000102678,230.387125083437,1.17733883842271,0.42294689623195,2.78365640914182,0.0053749939875264,0.108679341699144,ENSG00000102678
ENSG00000144821,22.5303499237329,1.16785688259745,0.378416912546361,3.08616460807462,0.00202756542353884,0.061654302620368,ENSG00000144821
ENSG00000204175,54.5579655610589,1.1652302422835,0.534922801925717,2.17831477381163,0.0293826100107434,0.254810547593244,ENSG00000204175
ENSG00000156234,111.416099291388,1.16454726042703,0.589183285516804,1.9765449717494,0.0480930875525673,0.313246441822692,ENSG00000156234
ENSG00000153162,445.624630408319,1.15599068295634,0.330528626611601,3.49739958927893,0.000469817536793704,0.0236743294016713,ENSG00000153162
ENSG00000167748,154.970545990759,1.15406891283058,0.508489033019903,2.26960433340439,0.02323160047011,0.229182842922347,ENSG00000167748
ENSG00000058335,90.4513812693558,1.14903519898935,0.425768656103864,2.69873130047658,0.00696043500929714,0.124678635804008,ENSG00000058335
ENSG00000158517,124.620339503169,1.14900458044656,0.306038250205691,3.75444762108757,0.000173724167368534,0.0121476815358623,ENSG00000158517
ENSG00000161509,93.5650953277944,1.14792916127927,0.337328706887769,3.40299873043772,0.000666505902380696,0.0301408780298826,ENSG00000161509
ENSG00000124743,60.6725034282677,1.14730036741967,0.290281371534024,3.95237338640312,7.73798740000022e-05,0.00708135449613991,ENSG00000124743
ENSG00000173894,791.813666911074,1.14483419363754,0.27710929465785,4.1313453417399,3.60646297990067e-05,0.00417849539269805,ENSG00000173894
ENSG00000175040,1136.29089200917,1.14238902034741,0.307275276103076,3.71780325067283,0.000200962683007044,0.0130199210913094,ENSG00000175040
ENSG00000142449,340.890190156267,1.1383074124459,0.524442300176951,2.17051029648414,0.0299682094684788,0.257075594003152,ENSG00000142449
ENSG00000105369,102.822300994786,1.13651101663688,0.407577723937699,2.78845223840203,0.00529605559591288,0.107774731376827,ENSG00000105369
ENSG00000069011,437.83682892196,1.13066726131788,0.462561528496808,2.44436078588771,0.0145109071566188,0.182513176938994,ENSG00000069011
ENSG00000183019,16.4004208576335,1.1304301289987,0.436203767209904,2.59151849198663,0.00955534061209434,0.149933069778479,ENSG00000183019
ENSG00000143061,447.772662155149,1.12849411492849,0.276499582384001,4.08135920205927,4.4773097297162e-05,0.00486769433834145,ENSG00000143061
ENSG00000186074,43.6438548176245,1.11774428763904,0.371798292853357,3.0063190421369,0.00264431391314416,0.0737665988459353,ENSG00000186074
ENSG00000117650,132.4915602,1.1143498552856,0.51563480345986,2.16112226678344,0.0306858959644609,0.25894589401589,ENSG00000117650
ENSG00000083307,299.781647747101,1.10822152247992,0.437904774804299,2.53073632954834,0.0113823376864195,0.163461770736834,ENSG00000083307
ENSG00000189334,845.202764900563,1.10764384166535,0.431537809548261,2.5667364878754,0.0102660595106504,0.155576121930715,ENSG00000189334
ENSG00000134569,959.794223634138,1.10481002083624,0.378185394479057,2.92134502538919,0.00348523620877754,0.0864393036592592,ENSG00000134569
ENSG00000168658,82.9739014307658,1.10345818916788,0.375493378708462,2.93868880714571,0.00329603832572574,0.0839775543246303,ENSG00000168658
ENSG00000139988,18.1743454343571,1.10316377533559,0.341207512231586,3.23311690331965,0.00122447444074228,0.0449486623408529,ENSG00000139988
ENSG00000179593,165.870145905461,1.10174755307353,0.477968527959255,2.30506296675553,0.0211630471808152,0.219126580496464,ENSG00000179593
ENSG00000112379,318.585318534075,1.10110467304754,0.311189375599114,3.53837489126244,0.000402598014986919,0.0214260624544384,ENSG00000112379
ENSG00000169562,228.950356270039,1.10102218693997,0.586733581151577,1.87652832956826,0.0605827683831373,0.346034646471946,ENSG00000169562
ENSG00000146038,326.396200810931,1.10016818160514,0.395601057201175,2.78100414945473,0.00541910445003715,0.108841768420933,ENSG00000146038
ENSG00000146070,153.054152437881,1.09683840400886,0.322671989363002,3.39923650073923,0.000675742572349953,0.0303854443368578,ENSG00000146070
ENSG00000111012,75.0492141360685,1.09641568484701,0.245712224505809,4.46219428867319,8.11246191755074e-06,0.00144684391030655,ENSG00000111012
ENSG00000012504,49.7127061568195,1.09132862878182,0.703655925075704,1.55094072243392,0.120915890253613,0.462684974666397,ENSG00000012504
ENSG00000099937,24.2541544300193,1.08810418938657,0.355052968067334,3.06462496373277,0.00217943104179911,0.0650265205384911,ENSG00000099937
ENSG00000167077,86.5494943394022,1.08266590206777,0.273980684466016,3.95161397664903,7.76258856125713e-05,0.00708135449613991,ENSG00000167077
ENSG00000259207,416.859532397797,1.08160620735082,0.390110189004637,2.77256590018972,0.00556162570585685,0.110760763339224,ENSG00000259207
ENSG00000126787,213.662429030552,1.07929897563968,0.498200407597812,2.16639520799223,0.0302809998341142,0.257859608565931,ENSG00000126787
ENSG00000198074,58.7828295381975,1.07693028389082,0.545781740244818,1.97318855593766,0.0484740838290593,0.314309286200432,ENSG00000198074
ENSG00000169760,126.070278359718,1.07565669213149,0.381702864533413,2.81804720917238,0.00483167051636318,0.103082131863216,ENSG00000169760
ENSG00000175643,486.478476030671,1.0669451895552,0.237166254846998,4.4987225954363,6.83629923869482e-06,0.00130032303593421,ENSG00000175643
ENSG00000178934,41.8969414121779,1.06536120909706,0.500920306837169,2.12680778669924,0.0334360570633178,0.267505309357885,ENSG00000178934
ENSG00000204128,32.3133549172347,1.06217041755398,0.403949976410822,2.6294602786998,0.00855205220296519,0.14023421964635,ENSG00000204128
ENSG00000078081,233.778797718355,1.05951429506955,0.570109283520089,1.85844069847042,0.0631064573082993,0.352023141209499,ENSG00000078081
ENSG00000124678,53.5165660513208,1.05906226899673,0.348649729028707,3.03761104862217,0.00238461524411172,0.0690711638134769,ENSG00000124678
ENSG00000166523,83.6005855317405,1.05853367916155,0.422799533514587,2.50363019647237,0.0122926443210731,0.168789916356742,ENSG00000166523
ENSG00000008323,180.265119091115,1.05822197728029,0.379054806826549,2.79173870960704,0.00524256718512084,0.107652353078167,ENSG00000008323
ENSG00000103460,92.2526272925681,1.05809384156518,0.561284842478782,1.88512812299074,0.0594125419757785,0.342439440918452,ENSG00000103460
ENSG00000101255,672.223547176157,1.05604899212682,0.233575070257997,4.52124017755983,6.14783861209759e-06,0.00123524863658006,ENSG00000101255
ENSG00000143297,55.2376126861181,1.05404490308351,0.562947196646123,1.87236904164939,0.0611555649871842,0.347804472605365,ENSG00000143297
ENSG00000255346,75.9568462612241,1.05225733108116,0.358737528056461,2.93322345387725,0.00335462357647693,0.0842530696668011,ENSG00000255346
ENSG00000186185,227.187482058931,1.05101735607269,0.461861375166767,2.27561214811087,0.0228692335990481,0.227303284231491,ENSG00000186185
ENSG00000115415,7671.35552470858,1.04945834656491,0.188545880173311,5.56606352575959,2.60558287989005e-08,1.96944843107118e-05,ENSG00000115415
ENSG00000144057,254.032278932114,1.04827276694612,0.427545389215789,2.4518397189802,0.0142127954449717,0.180213670499919,ENSG00000144057
ENSG00000156564,11.617895740075,1.04591926057393,0.532687488568746,1.96347630274583,0.0495908553723381,0.317273537817461,ENSG00000156564
ENSG00000131747,1035.4967174486,1.04298168696732,0.374834085998077,2.78251558737022,0.00539392742069979,0.108738436976773,ENSG00000131747
ENSG00000104140,107.674214561589,1.03666557520484,0.365910242398782,2.83311439551082,0.00460968861782881,0.101062966064636,ENSG00000104140
ENSG00000196109,118.07607957879,1.03320822746887,0.466921326908756,2.21281009867167,0.02691074075885,0.24464730129738,ENSG00000196109
ENSG00000172578,160.459216516109,1.03215515349412,0.305967757537007,3.37341150519523,0.000742429069139058,0.0326442565497071,ENSG00000172578
ENSG00000043039,157.720595712403,1.02862967295177,0.662040491219827,1.55372622459465,0.120249734876843,0.461464848491466,ENSG00000043039
ENSG00000240038,963.696743187963,1.0286250760558,0.269511598434342,3.81662637909214,0.000135288794155303,0.01029005089393,ENSG00000240038
ENSG00000158764,16.5847766177366,1.02676038967668,0.557285417515633,1.84243182650276,0.0654120099799817,0.357782506689266,ENSG00000158764
ENSG00000198216,77.1663446157375,1.02400418065123,0.570206934555831,1.79584659286701,0.0725189182664624,0.373328356448352,ENSG00000198216
ENSG00000275004,287.298031550448,1.02146166123604,0.212051838507053,4.81703751510775,1.45705302153459e-06,0.000449885099679112,ENSG00000275004
ENSG00000141314,113.720805703712,1.0203893164159,0.355976128673022,2.86645433282175,0.00415098043528808,0.0963282345750406,ENSG00000141314
ENSG00000137766,19.81014883,1.0193568012528,0.523667417743187,1.94657289476945,0.0515859608314632,0.321563939993152,ENSG00000137766
ENSG00000185338,459.092095317769,1.01823730034148,0.286589144816314,3.55295138967705,0.000380934850047141,0.0207074618999941,ENSG00000185338
ENSG00000124429,92.4641654514067,1.00827592295792,0.446006584513054,2.26067497200461,0.0237793914043611,0.23071532992752,ENSG00000124429
ENSG00000175264,994.259295167876,1.00712268913567,0.306130965535608,3.28984259195603,0.00100243443131112,0.0391912357837475,ENSG00000175264
ENSG00000196376,54.7506081825232,1.0016274281807,0.46755133842116,2.1422833085304,0.0321706911680163,0.262504532059561,ENSG00000196376
ENSG00000182782,28.3663010157368,0.997172221223975,0.397757282145492,2.50698671271398,0.0121765288913453,0.168159179140465,ENSG00000182782
ENSG00000082684,591.223464031179,0.991183889331041,0.406347329866034,2.43925286689546,0.0147176655875389,0.182854068390037,ENSG00000082684
ENSG00000144152,138.968776075788,0.989942314094902,0.363936658751978,2.72009507777986,0.00652631481970374,0.120307420202026,ENSG00000144152
ENSG00000169403,390.965495357513,0.989128518378316,0.310161905363861,3.189071583,0.00142730529169257,0.0496833703838513,ENSG00000169403
ENSG00000125869,942.213051839884,0.986972010203922,0.398903744929525,2.47421094123419,0.0133530828887481,0.175313055990983,ENSG00000125869
ENSG00000115165,167.549919474545,0.986962608531966,0.330900692381964,2.98265501177223,0.00285759900213288,0.0770096247213161,ENSG00000115165
ENSG00000116990,314.408531220953,0.985544586506107,0.411109150921162,2.39728204613744,0.0165172042063638,0.192908312558606,ENSG00000116990
ENSG00000024526,148.097782106466,0.984900895132745,0.407887705645495,2.41463736587527,0.015750882516254,0.188405243542201,ENSG00000024526
ENSG00000119535,800.778882473801,0.984119757864654,0.37602327837928,2.61717775055408,0.00886601589484033,0.143362408509966,ENSG00000119535
ENSG00000183508,828.681056908482,0.983586806796869,0.262602387975628,3.7455364148789,0.000180008732748653,0.0123158560987904,ENSG00000183508
